"PM_INSTANCE_ID","PM_TRANS_DEFN_SET","PM_TRANS_DEFN_ID","PM_AGENTID","PM_TRANS_STATUS","OPRID","PM_PERF_TRACE","PM_CONTEXT_VALUE1","PM_CONTEXT_VALUE2","PM_CONTEXT_VALUE3","PM_CONTEXTID_1","PM_CONTEXTID_2","PM_CONTEXTID_3","PM_PROCESS_ID","PM_AGENT_STRT_DTTM","PM_MON_STRT_DTTM","PM_TRANS_DURATION","PM_PARENT_INST_ID","PM_TOP_INST_ID","PM_METRIC_VALUE1","PM_METRIC_VALUE2","PM_METRIC_VALUE3","PM_METRIC_VALUE4","PM_METRIC_VALUE5","PM_METRIC_VALUE6","PM_METRIC_VALUE7","SYNCDTTM","PM_ADDTNL_DESCR"
1057047286120455,1,100,11,"1","_unknown_"," ","PrRv06HnMr-2MeO-fzOgUD7PUbTbKk0B!1799390037!1741337895399","83.85.128.75","Expire",3,2,1,0,07-MAR-25 08.58.15.399000000 AM,07-MAR-25 08.58.24.872253000 AM,24,0,1057047286120455,200,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psp/ps_1/EMPLOYEE/HRMS/?cmd=expire"
1057047286120480,1,100,11,"1","_unknown_"," ","bKFv7CleA7sl5Du1kl4e6PR2z0Jpu033!1799390037!1741339502942","83.85.128.75","Login",3,2,1,0,07-MAR-25 09.25.02.941000000 AM,07-MAR-25 09.25.05.445592000 AM,20,0,1057047286120480,200,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psp/ps_1/?cmd=login&languageCd=ENG"
1057047286120481,1,113,11,"3","_unknown_"," ","bKFv7CleA7sl5Du1kl4e6PR2z0Jpu033!1799390037!1741339502942","83.85.128.75"," ",3,2,0,0,07-MAR-25 09.25.02.947000000 AM,07-MAR-25 09.25.05.451594000 AM,14,1057047286120480,1057047286120480,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120482,1,100,11,"1","_unknown_"," ","4VZv7FiCQ7N53O_6FXHPzXZFRaRO5nQa!1799390037!1741339515010","83.85.128.75","Login",3,2,1,0,07-MAR-25 09.25.15.010000000 AM,07-MAR-25 09.25.15.364604000 AM,101,0,1057047286120482,302,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psp/ps_1/?&cmd=login&languageCd=ENG"
1057047286120483,1,113,11,"1","_unknown_"," ","4VZv7FiCQ7N53O_6FXHPzXZFRaRO5nQa!1799390037!1741339515010","83.85.128.75"," ",3,2,0,0,07-MAR-25 09.25.15.014000000 AM,07-MAR-25 09.25.15.415605000 AM,50,1057047286120482,1057047286120482,0,0,0,0,0,0,"PS",07-MAR-25 01.25.06.000000000 AM,""
1057047286120484,1,115,11,"1","_unknown_"," ","1VRv7FiNpGT1WwfRPwut0XpOalX45Qn_!1799390037!1741339515021","83.85.128.75","GetCertificate",3,2,6,0,07-MAR-25 09.25.15.021000000 AM,07-MAR-25 09.25.15.423605000 AM,42,1057047286120483,1057047286120482,6217,44257,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120485,1,109,11,"1","_unknown_"," ","1VRv7FiNpGT1WwfRPwut0XpOalX45Qn_!1799390037!1741339515021","83.85.128.75"," ",3,3,0,0,07-MAR-25 09.25.15.064000000 AM,07-MAR-25 09.25.15.465606000 AM,0,1057047286120483,1057047286120482,0,0,0,0,0,0,"PS",07-MAR-25 01.25.06.000000000 AM,""
1057047286120486,1,115,11,"1","_unknown_"," ","1VRv7FiNpGT1WwfRPwut0XpOalX45Qn_!1799390037!1741339515021","83.85.128.75","PortalRegistry",3,2,6,0,07-MAR-25 09.25.15.072000000 AM,07-MAR-25 09.25.15.455607000 AM,10,1057047286120482,1057047286120482,1513,562,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120487,1,115,11,"1","_unknown_"," ","1VRv7FiNpGT1WwfRPwut0XpOalX45Qn_!1799390037!1741339515021","83.85.128.75","PortalRegistry",3,2,6,0,07-MAR-25 09.25.15.083000000 AM,07-MAR-25 09.25.15.452607000 AM,13,1057047286120482,1057047286120482,1529,14666,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057012926382104,1,400,13,"1","_unknown_"," ","PpmMonSvc","PSAPPSRV","PpmMonSvc",14,15,16,4857,07-MAR-25 08.58.15.177000000 AM,07-MAR-25 08.58.23.859745000 AM,36,0,1057012926382104,0,0,0,30.384,9,13,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1057047286120488,1,115,11,"1","_unknown_"," ","1VRv7FiNpGT1WwfRPwut0XpOalX45Qn_!1799390037!1741339515021","83.85.128.75","PortalRegistry",3,2,6,0,07-MAR-25 09.25.15.097000000 AM,07-MAR-25 09.25.15.461607000 AM,4,1057047286120482,1057047286120482,1529,488,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120489,1,115,11,"1","_unknown_"," ","1VRv7FiNpGT1WwfRPwut0XpOalX45Qn_!1799390037!1741339515021","83.85.128.75","PortalRegistry",3,2,6,0,07-MAR-25 09.25.15.102000000 AM,07-MAR-25 09.25.15.460607000 AM,5,1057047286120482,1057047286120482,1529,379,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120490,1,101,11,"1","PS"," ","1VRv7FiNpGT1WwfRPwut0XpOalX45Qn_!1799390037!1741339515021","83.85.128.75","View Page",3,2,1,0,07-MAR-25 09.25.15.150000000 AM,07-MAR-25 09.25.15.330608000 AM,135,0,1057047286120490,0,302,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTBR.ISCRIPT1.FieldFormula.IScript_StartPage"
1057047286120491,1,115,11,"1","PS"," ","1VRv7FiNpGT1WwfRPwut0XpOalX45Qn_!1799390037!1741339515021","83.85.128.75","ICScript",3,2,6,0,07-MAR-25 09.25.15.160000000 AM,07-MAR-25 09.25.15.342609000 AM,123,1057047286120490,1057047286120490,12370,3602,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545634,1,400,10,"1","_unknown_"," "," ","PSAPPSRV","PortalRegistry",14,15,16,4767,07-MAR-25 09.25.15.077000000 AM,07-MAR-25 09.25.20.462113000 AM,4,1057047286120486,1057047286120482,0,0,0,0.009,1,1,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056991451545635,1,412,10,"1","_unknown_"," "," ","PSAPPSRV","PortalRegistry",14,15,16,4767,07-MAR-25 09.25.15.081000000 AM,07-MAR-25 09.25.20.466114000 AM,0,1056991451545634,1057047286120482,0,6,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545636,1,400,10,"1","_unknown_"," ","EMPLOYEE","PSAPPSRV","PortalRegistry",14,15,16,4767,07-MAR-25 09.25.15.097000000 AM,07-MAR-25 09.25.20.463114000 AM,3,1057047286120488,1057047286120482,0,0,0,0.007,1,1,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056991451545637,1,412,10,"1","_unknown_"," ","EMPLOYEE","PSAPPSRV","PortalRegistry",14,15,16,4767,07-MAR-25 09.25.15.100000000 AM,07-MAR-25 09.25.20.466115000 AM,0,1056991451545636,1057047286120482,0,3,2,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545638,1,400,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 09.25.15.170000000 AM,07-MAR-25 09.25.20.354115000 AM,112,1057047286120491,1057047286120490,101,3.235,47.944,1.065,50,19,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056991451545639,1,410,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTBR.ISCRIPT1.FieldFormula.IScript_StartPage","WEBLIB_PTBR.ISCRIPT1.FieldFormula.IScript_StartPage"," ",21,11,0,4767,07-MAR-25 09.25.15.173000000 AM,07-MAR-25 09.25.20.358116000 AM,108,1056991451545638,1057047286120490,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545640,1,412,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 09.25.15.281000000 AM,07-MAR-25 09.25.20.466118000 AM,0,1056991451545638,1057047286120490,0,191,52,0,0,346," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545641,1,400,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 09.25.15.317000000 AM,07-MAR-25 09.25.18.997118000 AM,1469,1057047286120493,1057047286120492,803,163.211,85.209,383.755,9771,1362,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056991451545642,1,401,10,"1","PS"," ","PT_LANDINGPAGE.GBL","PT_LANDINGPAGE","Launch Page/Search Page",10,19,20,4767,07-MAR-25 09.25.15.319000000 AM,07-MAR-25 09.25.19.496119000 AM,970,1056991451545641,1057047286120492,997030,3,0,0,0,0,"Launch Page/Search Page",07-MAR-25 01.25.06.000000000 AM,""
1056991451545643,1,412,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 09.25.16.785000000 AM,07-MAR-25 09.25.20.466123000 AM,0,1056991451545641,1057047286120492,78,59125,1668,0,496,3448," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545644,1,400,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 09.25.17.376000000 AM,07-MAR-25 09.25.20.437123000 AM,29,1057047286120497,1057047286120496,6,2.065,2.064,0.074,128,8,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056991451545645,1,410,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count"," ",21,11,0,4767,07-MAR-25 09.25.17.383000000 AM,07-MAR-25 09.25.20.459124000 AM,7,1056991451545644,1057047286120496,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545646,1,412,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 09.25.17.405000000 AM,07-MAR-25 09.25.20.466124000 AM,0,1056991451545644,1057047286120496,0,359,4,4,15,3464," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545647,1,400,10,"1","_unknown_"," ","GetCertificate","PSAPPSRV","GetCertificate",14,15,16,4767,07-MAR-25 09.25.17.682000000 AM,07-MAR-25 09.25.20.453125000 AM,13,0,1056991451545647,0,0,0,8.72,42,22,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056991451545650,1,400,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 09.25.19.335000000 AM,07-MAR-25 09.25.20.363128000 AM,103,1057047286120500,1057047286120499,17,1.279,0,25.137,908,114,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1057047286120614,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","PortalRegistry",3,2,6,0,07-MAR-25 10.00.06.140000000 AM,07-MAR-25 10.00.16.016449000 AM,6,1057047286120609,1057047286120609,1558,123,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120615,1,117,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","Pagelet",3,2,7,0,07-MAR-25 10.00.06.146000000 AM,07-MAR-25 10.00.15.965449000 AM,57,1057047286120609,1057047286120609,25498,1,0,0,0,0,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/c/PERFORMANCE_MONITOR.PSP",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME?navtype=dropdown&c=PfDKxdOQe8E%2fR8xQKXoCng%3d%3d"
1057047286120616,1,106,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75"," ",3,2,0,0,07-MAR-25 10.00.06.146000000 AM,07-MAR-25 10.00.15.965449000 AM,57,1057047286120615,1057047286120609,25498,200,0,1,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME?navtype=dropdown&c=PfDKxdOQe8E%2fR8xQKXoCng%3d%3d&PortalActualURL=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2fEMPLOYEE%2fHRMS%2fc%2fPERFORMANCE_MONITOR.PSPMMONITORURL.GBL&PortalContentURL=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2fEMPLOYEE%2fHRMS%2fc%2fPERFORMANCE_MONITOR.PSPMMONITORURL.GBL&PortalContentProvider=HRMS&PortalRegistryName=EMPLOYEE&PortalServletURI=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsp%2fps_1%2f&PortalURI=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2f&PortalHostNode=HRMS&PortalIsPagelet=true&NoCrumbs=yes"
1057047286120617,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","ICScript",3,2,6,0,07-MAR-25 10.00.06.147000000 AM,07-MAR-25 10.00.15.966449000 AM,56,1057047286120616,1057047286120609,75417,101001,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120618,1,117,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","Pagelet",3,2,7,0,07-MAR-25 10.00.06.205000000 AM,07-MAR-25 10.00.15.909449000 AM,113,1057047286120609,1057047286120609,25287,1,1,0,0,0,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/c/PERFORMANCE_MONITOR.PSP",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_UniHeader_Frame?c=PfDKxdOQe8E%2fR8xQKXoCng%3d%3d"
1057047286120619,1,106,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75"," ",3,2,0,0,07-MAR-25 10.00.06.206000000 AM,07-MAR-25 10.00.15.910450000 AM,112,1057047286120618,1057047286120609,25287,200,0,1,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_UniHeader_Frame?c=PfDKxdOQe8E%2fR8xQKXoCng%3d%3d&PortalActualURL=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2fEMPLOYEE%2fHRMS%2fc%2fPERFORMANCE_MONITOR.PSPMMONITORURL.GBL&PortalContentURL=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2fEMPLOYEE%2fHRMS%2fc%2fPERFORMANCE_MONITOR.PSPMMONITORURL.GBL&PortalContentProvider=HRMS&PortalRegistryName=EMPLOYEE&PortalServletURI=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsp%2fps_1%2f&PortalURI=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2f&PortalHostNode=HRMS&PortalIsPagelet=true&NoCrumbs=yes"
1057047286120620,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","ICScript",3,2,6,0,07-MAR-25 10.00.06.207000000 AM,07-MAR-25 10.00.15.911451000 AM,111,1057047286120619,1057047286120609,77990,112701,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120621,1,101,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","View Page",3,2,1,0,07-MAR-25 10.00.06.390000000 AM,07-MAR-25 10.00.15.991451000 AM,31,0,1057047286120621,414,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTNUI.PT_BUTTON_PIN.FieldFormula.IScript_ShowPinMenu?setClassicFluidHeaderFlag=true"
1057047286120622,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","ICScript",3,2,6,0,07-MAR-25 10.00.06.392000000 AM,07-MAR-25 10.00.15.993451000 AM,29,1057047286120621,1057047286120621,80761,70752,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120613,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","PortalRegistry",3,2,6,0,07-MAR-25 10.00.06.135000000 AM,07-MAR-25 10.00.16.017448000 AM,5,1057047286120609,1057047286120609,1526,91,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120623,1,101,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","View Page",3,2,1,0,07-MAR-25 10.00.06.422000000 AM,07-MAR-25 10.00.15.940452000 AM,82,0,1057047286120623,6877,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/c/PERFORMANCE_MONITOR.PSPMMONITORURL.GBL?PortalActualURL=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2fEMPLOYEE%2fHRMS%2fc%2fPERFORMANCE_MONITOR.PSPMMONITORURL.GBL&PortalContentURL=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2fEMPLOYEE%2fHRMS%2fc%2fPERFORMANCE_MONITOR.PSPMMONITORURL.GBL&PortalContentProvider=HRMS&PortalCRefLabel=Specify%20the%20Monitor%20URL&PortalRegistryName=EMPLOYEE&PortalServletURI=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsp%2fps_1%2f&PortalURI=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2f&PortalHostNode=HRMS&NoCrumbs=yes&PortalKeyStruct=yes"
1057047286120624,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","ICPanel",3,2,6,0,07-MAR-25 10.00.06.424000000 AM,07-MAR-25 10.00.15.943452000 AM,79,1057047286120623,1057047286120623,253696,115564,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120625,1,101,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","View Page",3,2,1,0,07-MAR-25 10.00.06.505000000 AM,07-MAR-25 10.00.15.970452000 AM,52,0,1057047286120625,1011,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME?navtype=dropdown&pt_fname=MYFAVORITES&mode=x&templatetype=IFRM&templateid=DEFAULT_TEMPLATE&c=PfDKxdOQe8E%2fR8xQKXoCng%3d%3d&favcontent=all&recentsearch=false"
1057047286120626,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","ICScript",3,2,6,0,07-MAR-25 10.00.06.506000000 AM,07-MAR-25 10.00.15.973452000 AM,49,1057047286120625,1057047286120625,81259,88796,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120627,1,101,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","View Page",3,2,1,0,07-MAR-25 10.00.06.580000000 AM,07-MAR-25 10.00.15.979453000 AM,43,0,1057047286120627,21,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count?name="
1057047286120628,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","ICScript",3,2,6,0,07-MAR-25 10.00.06.581000000 AM,07-MAR-25 10.00.15.981453000 AM,41,1057047286120627,1057047286120627,80701,69475,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120629,1,101,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","View Page",3,2,1,0,07-MAR-25 10.00.13.638000000 AM,07-MAR-25 10.00.15.975453000 AM,47,0,1057047286120629,1435,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/c/PERFORMANCE_MONITOR.PSPMMONITORURL.GBL"
1057047286120630,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","ICPanel",3,2,6,0,07-MAR-25 10.00.13.640000000 AM,07-MAR-25 10.00.15.978453000 AM,44,1057047286120629,1057047286120629,143479,74427,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545719,1,400,10,"1","PS"," ","PSPMMONITORURL.GBL","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 10.00.18.186000000 AM,07-MAR-25 10.00.20.991457000 AM,31,1057047286120632,1057047286120631,1,1.238,0,1.216,18,18,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056991451545720,1,401,10,"1","PS"," ","PSPMMONITORURL.GBL","PSPMMONITORURL","Click PeopleCode Command Button for Field DERIVED_PSPM.PM_PING2",10,19,20,4767,07-MAR-25 10.00.18.195000000 AM,07-MAR-25 10.00.21.019458000 AM,3,1056991451545719,1057047286120631,15902,3,1,0,0,0,"DERIVED_PSPM_PM_PING2",07-MAR-25 01.25.06.000000000 AM,""
1056991451545721,1,412,10,"1","PS"," ","PSPMMONITORURL.GBL","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 10.00.18.217000000 AM,07-MAR-25 10.00.21.022458000 AM,0,1056991451545719,1057047286120631,0,209,0,7,19,3653," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120631,1,101,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","View Page",3,2,1,0,07-MAR-25 10.00.18.179000000 AM,07-MAR-25 10.00.25.980462000 AM,42,0,1057047286120631,1485,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/c/PERFORMANCE_MONITOR.PSPMMONITORURL.GBL"
1057047286120632,1,115,11,"1","PS"," ","eBFwCuPQ5cmKG3t6RL9PeWbnXKlZVdkZ!1799390037!1741341516752","83.85.128.75","ICPanel",3,2,6,0,07-MAR-25 10.00.18.184000000 AM,07-MAR-25 10.00.25.986462000 AM,36,1057047286120631,1057047286120631,95207,74483,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057012926382199,1,400,13,"1","PS"," ","GetCertificate","PSAPPSRV","GetCertificate",14,15,16,4857,07-MAR-25 10.20.18.290000000 AM,07-MAR-25 10.20.24.261994000 AM,5,1057047286120654,1057047286120653,0,0,0,1.029,2,3,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1057012926382200,1,413,13,"1","PS"," ","GetCertificate","Logout"," ",6,33,0,4857,07-MAR-25 10.20.18.293000000 AM,07-MAR-25 10.20.24.264994000 AM,2,1057012926382199,1057047286120653,1,0,0,0,0,0,"2025-03-07-10.20.18.293344",07-MAR-25 01.25.06.000000000 AM,""
1057012926382201,1,412,13,"1","PS"," ","GetCertificate","PSAPPSRV","GetCertificate",14,15,16,4857,07-MAR-25 10.20.18.295000000 AM,07-MAR-25 10.20.24.266995000 AM,0,1057012926382199,1057047286120653,0,2,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
